channel_link,updated_on,last_synched_on,created_on,event_date_fk,event_fk,id,channel_fk,operation
http://brahmakumaris-uk.zoom.us/j/95376347137?pwd=Wm90QjNxRWVmVUt6NUN3cm05N2lkQT09,2021-11-27T12:01:20.952573,2021-11-27T12:01:38.250121,2021-09-11T11:32:25.710446,,3806651,3806665,3709989,UPDATE
live,2021-11-27T12:01:20.952573,2021-11-27T12:01:42.650438,2021-09-11T11:32:25.710446,,3806651,3806666,3710003,UPDATE
,2021-11-27T11:57:55.488034,2021-11-27T11:58:16.463539,2021-09-11T11:22:22.900061,,3806607,3806626,3710037,UPDATE
,2021-11-27T12:01:20.952573,2021-11-27T12:01:47.066644,2021-09-11T11:32:25.710446,,3806651,3806667,3710037,UPDATE
95190489204,2021-11-27T12:04:44.134458,2021-11-27T12:05:00.492508,2021-09-03T16:23:02.160046,,3797779,3797782,3709989,UPDATE
http://brahmakumaris-uk.zoom.us/j/91482194998?pwd=b3VCcnJwRGlDVUJLNjhWK0IwMnorZz09,2021-12-04T12:14:15.227511,2021-12-04T12:14:30.85337,2021-08-08T15:29:39.382225,,3768767,3768779,3709989,UPDATE
https://zoom.us,2022-08-11T12:13:48.925371,2022-08-11T12:20:16.556224,2021-09-19T11:22:10.574728,,3480078,3816001,3709989,DELETE
http://www.facebook.com/brahmakumarisbrighton,2022-08-02T10:50:25.829893,2022-08-02T10:50:49.827012,2021-06-28T20:23:28.784768,,63633,3716716,3709990,DELETE
,,2021-09-16T09:23:58.275017,2021-09-13T13:23:05.927363,,3808298,3808301,3710037,INSERT
81918606692,2022-08-04T16:54:41.890691,2022-08-04T16:55:33.447193,2021-09-21T09:51:02.654011,,3818230,3818237,3709989,UPDATE
,,2021-09-16T09:24:04.275875,2021-09-13T13:24:56.028037,,3808302,3808305,3710037,INSERT
92571340685,2021-11-27T12:00:35.713826,2021-11-27T12:00:47.758435,2021-09-15T20:20:14.761225,,3811574,3811577,3709989,UPDATE
81918606692,2022-08-04T16:54:41.890691,2022-08-04T16:55:33.447193,2021-09-21T09:51:02.654011,,3818230,3818239,3709989,UPDATE
91739787079,2021-11-27T12:11:56.047813,2021-11-27T12:12:08.109474,2021-09-11T16:52:59.513253,,3806884,3806888,3709989,UPDATE
https://www.facebook.com/watch/248800691918950/3011253865776872/?__cft__[0]=AZWysmtL75vQ_9C-3VGrpE85CgDAWfHPVZcYE2oxvmqJx_182KHL1HPSxAqa_wPPSvz_7QGXU6R9YuvRFxo6tBZk14f6eGDHDyF2o3-sjpBhhKN0DmTYv6mAXZo_StnWHec&amp;__tn__=q,2021-11-27T12:21:26.359685,2021-11-27T12:21:50.788365,2021-06-28T18:47:25.360688,,3680637,3716209,3709990,DELETE
https://www.facebook.com/InnerSpaceManchester/,2021-11-27T12:11:56.013339,2021-11-27T12:12:09.92485,2021-09-11T16:52:59.513253,,3806884,3806889,3709990,DELETE
99032698898,2021-11-27T11:56:28.518231,2021-11-27T11:56:49.240117,2021-09-19T15:51:21.660228,,3816189,3816193,3709989,UPDATE
,2021-09-24T15:27:49.348777,2021-09-24T15:40:04.732738,2021-09-16T15:50:20.114341,,3812507,3812511,3710037,UPDATE
https://www.youtube.com/brahmakumarisportugal,,2021-09-16T09:24:13.238019,2021-09-14T11:25:17.826147,,3809943,3809955,3709991,INSERT
,,2021-09-16T09:24:25.620688,2021-09-14T11:25:17.826147,,3809943,3809956,3710037,INSERT
https://youtube.com/brahmakumarisbrasil,,2021-09-16T09:24:27.613731,2021-09-11T19:34:08.51417,,3807005,3807008,3709991,INSERT
,,2021-09-16T09:24:29.595911,2021-09-11T19:34:08.51417,,3807005,3807009,3710037,INSERT
live,2021-11-27T12:22:25.943385,2021-11-27T12:22:37.967509,2021-11-06T18:07:10.196117,,3853837,3871232,3710003,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJEvfu6pqD8jGtWjexYZsRaKaADkfXnBII-W,2021-11-27T11:55:54.134994,2021-11-27T11:56:14.611701,2021-09-27T15:11:54.588453,,3825053,3825057,3709989,UPDATE
https://us02web.zoom.us/j/86462711251,2021-09-12T13:21:58.004397,2021-09-16T09:24:45.965817,2021-09-11T14:28:51.156009,,3806798,3806802,3709989,UPDATE
97192952416,2022-08-14T15:48:00.4343,2022-08-14T15:48:48.770413,2021-06-28T20:02:21.199183,,37951,3716588,3709989,UPDATE
99032698898,2021-11-27T11:56:28.518231,2021-11-27T11:56:49.240117,2021-09-19T15:51:21.660228,,3816189,3816195,3709989,UPDATE
,,2021-09-16T09:24:35.177608,2021-09-15T21:20:17.647301,,3811636,3811639,3710037,INSERT
https://us02web.zoom.us/j/86462711251,2021-09-12T13:21:58.004397,2021-09-16T09:24:45.965817,2021-09-11T14:28:51.156009,,3806798,3806803,3709989,UPDATE
https://us02web.zoom.us/j/86462711251,2021-09-12T13:21:58.004397,2021-09-16T09:24:45.965817,2021-09-11T14:28:51.156009,,3806798,3806804,3709989,UPDATE
99484179924,2021-11-27T12:03:25.614397,2021-11-27T12:03:37.637179,2021-09-11T11:09:17.350526,,3806591,3806595,3709989,UPDATE
http://brahmakumaris-uk.zoom.us/j/95376347137?pwd=Wm90QjNxRWVmVUt6NUN3cm05N2lkQT09,2021-11-27T11:49:03.982982,2021-11-27T11:49:29.268323,2021-09-11T11:31:38.054275,,3806649,3806659,3709989,UPDATE
,2021-11-27T12:03:25.614397,2021-11-27T12:03:41.929482,2021-09-11T11:09:17.350526,,3806591,3806596,3710037,UPDATE
http://brahmakumaris-uk.zoom.us/j/95376347137?pwd=Wm90QjNxRWVmVUt6NUN3cm05N2lkQT09,2021-11-27T11:49:03.982982,2021-11-27T11:49:29.268323,2021-09-11T11:31:38.054275,,3806649,3806660,3709989,UPDATE
,2021-11-27T12:22:39.79079,2021-11-27T12:22:56.081223,2021-11-06T18:07:22.712337,,3825142,3871234,3710037,UPDATE
,2021-11-27T11:36:36.081321,2021-11-27T11:36:57.111413,2021-09-11T11:29:05.445238,,3806640,3806646,3710037,UPDATE
,2021-11-27T11:54:59.960834,2021-11-27T11:55:11.904746,2021-09-11T11:21:21.414848,,3806605,3806623,3710037,UPDATE
live,2021-11-27T11:54:59.960834,2021-11-27T11:55:16.129546,2021-09-11T11:21:21.414848,,3806605,3806622,3710003,UPDATE
live,2021-11-27T11:44:56.674387,2021-11-27T11:45:21.877404,2021-09-11T11:30:41.624515,,3806647,3806656,3710003,UPDATE
269000373,2022-07-19T21:45:42.079511,2022-07-19T21:46:37.763439,2021-06-28T21:22:30.397599,,63659,3716901,3709989,UPDATE
https://zoom.us/download#mobile_app,2021-09-11T14:11:02.275662,2021-09-16T09:24:23.611262,2021-09-11T13:56:36.185976,,3806756,3806760,3709989,UPDATE
https://zoom.us/download#mobile_app,2021-09-11T14:11:02.275662,2021-09-16T09:24:23.611262,2021-09-11T13:56:36.185976,,3806756,3806761,3709989,UPDATE
https://zoom.us/download#mobile_app,2021-09-11T14:11:02.275662,2021-09-16T09:24:23.611262,2021-09-11T13:56:36.185976,,3806756,3806762,3709989,UPDATE
https://youtube.com/brahmakumarisbrasil,,2021-09-16T19:11:35.279604,2021-09-16T19:11:29.055087,,3812887,3812890,3709991,INSERT
,,2021-09-16T19:11:37.335967,2021-09-16T19:11:29.055087,,3812887,3812891,3710037,INSERT
,2021-11-27T12:27:03.012609,2021-11-27T12:27:15.057393,2021-09-11T11:19:45.271684,,3806600,3806604,3710037,UPDATE
,2021-11-27T12:21:52.623432,2021-11-27T12:22:04.850127,2021-11-06T18:06:19.95132,,3851942,3871229,3710037,UPDATE
live,2022-08-10T11:31:16.366347,2022-08-10T11:31:40.755411,2021-09-18T20:47:13.213369,,47651,3815733,3710003,DELETE
,2022-07-21T10:32:20.55346,2022-07-21T10:32:55.736418,2021-06-28T18:32:46.801905,,49662,3716143,3710037,UPDATE
,2022-06-22T19:20:40.740092,2022-07-08T12:51:18.589446,2022-06-16T21:30:51.665134,,4102260,4102266,3710037,UPDATE
,2021-11-27T11:49:03.982982,2021-11-27T11:49:16.583936,2021-09-11T11:31:38.054275,,3806649,3806662,3710037,UPDATE
,2022-03-17T17:21:35.478367,2022-03-17T17:21:47.48641,2021-09-16T20:16:08.241132,,3812982,3812987,3710037,DELETE
,2021-11-27T11:56:28.518231,2021-11-27T11:56:40.74585,2021-09-19T15:51:21.660228,,3816189,3816194,3710037,UPDATE
,2021-11-27T11:48:39.775092,2021-11-27T11:48:51.481129,2021-09-11T11:23:15.232895,,3806609,3806629,3710037,UPDATE
live,2021-11-27T12:27:03.012609,2021-11-27T12:27:19.672605,2021-09-11T11:19:45.271684,,3806600,3806603,3710003,UPDATE
85651068646,2021-11-27T12:03:42.959387,2021-11-27T12:04:01.67177,2021-09-11T12:09:34.964547,,3423476,3806705,3709989,UPDATE
,2021-11-27T12:23:58.675483,2021-11-27T12:24:10.68739,2021-09-19T15:41:15.390653,,3816141,3816187,3710037,UPDATE
https://zoom.us,2021-11-27T12:29:34.653472,2021-11-27T12:29:54.204311,2021-10-27T09:02:02.854302,,65129,3854494,3709989,UPDATE
95900126535,2022-03-17T17:21:35.485351,2022-03-17T17:21:51.73002,2021-09-16T20:16:08.241132,,3812982,3812986,3709989,UPDATE
97337036464,2022-07-29T18:27:44.093377,2022-07-29T18:28:39.911035,2022-05-02T11:19:41.127878,,4057051,4057060,3709989,UPDATE
,2021-11-27T12:25:56.358739,2021-11-27T12:26:19.989476,2021-09-19T16:01:21.177463,,3816196,3816240,3710037,UPDATE
,2022-06-11T01:42:52.56164,2022-06-11T02:00:49.441203,2022-05-02T14:59:09.394757,,4036619,4057338,3710037,UPDATE
,,2022-05-02T12:00:20.260577,2022-05-02T11:39:51.519173,,4057108,4057111,3710037,INSERT
,2022-08-12T15:56:44.987421,2022-08-12T15:56:58.772533,2022-08-12T15:56:02.259715,,4152102,4152106,3710037,UPDATE
live,2022-07-07T12:19:54.558737,2022-07-07T12:27:18.580867,2022-06-16T17:21:56.29539,,4102050,4102054,3710003,DELETE
98191688452,,2022-07-21T11:52:16.643454,2022-07-21T11:51:59.951655,,4131105,4131108,3709989,INSERT
,,2022-08-12T18:38:05.534941,2022-08-12T18:37:57.635258,,4152218,4152221,3710037,INSERT
,,2022-08-12T18:40:02.608918,2022-08-12T18:32:47.708458,,66604,4152205,3710037,INSERT
,,2022-08-12T18:40:05.193435,2022-08-12T18:34:15.860214,,66605,4152216,3710037,INSERT
https://brahmakumaris-uk.zoom.us/meeting/register/tJ0oc-qqqj8tEtfi2HVM83Yr7O7k_dI2RC_F,2021-11-27T12:03:07.471048,2021-11-27T12:03:23.60803,2021-10-23T18:28:28.182212,,3852017,3852020,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJArdOCorDMrH9Wx-eDCcehZ6jzPZesfyDHA,2021-11-27T11:47:24.208867,2021-11-27T11:47:40.370928,2021-10-23T17:36:42.390888,,3851946,3851949,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJUud-utrDIoGtE-VgOjfnny5bCEnVoyN8Nv,2021-11-27T12:14:08.431673,2021-11-27T12:14:24.735419,2021-10-23T18:23:40.353435,,3852004,3852007,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJctf-uhrj8tH9fhZDRtg45BYt7z_PeQt17U,2021-11-27T12:21:52.623432,2021-11-27T12:22:09.022537,2021-10-23T17:32:35.4734,,3851942,3851945,3709989,UPDATE
8140976317,2021-11-27T12:22:37.186491,2021-11-27T12:22:53.440384,2021-06-28T21:31:17.637331,,3670069,3716945,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJwvf-qorDssGtBBt9SoXRSrqDFK44CuMIOk,2021-11-27T12:22:39.79079,2021-11-27T12:23:00.364996,2021-09-27T16:45:30.314865,,3825142,3825146,3709989,UPDATE
,,2021-12-26T15:51:03.229424,2021-12-26T15:50:48.848327,,3934296,3934299,3710037,INSERT
,2022-01-10T09:03:08.501468,2022-01-10T09:03:17.023509,2021-12-27T18:13:27.60147,,3934593,3934599,3710037,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJwpcOCprj8pEtxFyZXrVUi5mVQnTPbICeEs,2021-11-27T12:26:39.973961,2021-11-27T12:26:56.278485,2021-09-27T14:33:58.88492,,3825019,3825023,3709989,UPDATE
,2021-11-27T12:15:29.238702,2021-11-27T12:15:41.234132,2021-10-23T11:51:15.987092,,3851709,3851718,3710037,UPDATE
,2021-11-27T12:23:30.225873,2021-11-27T12:23:42.311475,2021-10-23T11:38:37.617969,,3851690,3851697,3710037,UPDATE
98707655303,2021-11-27T12:15:29.238702,2021-11-27T12:15:45.531042,2021-10-23T11:51:15.987092,,3851709,3851717,3709989,UPDATE
91056072799,2021-11-27T11:50:46.540559,2021-11-27T11:51:02.980805,2021-10-23T11:49:50.826292,,65904,3851714,3709989,UPDATE
91056072799,2021-11-27T11:59:57.993685,2021-11-27T12:00:27.507056,2021-10-23T13:01:09.42821,,65901,3851781,3709989,UPDATE
83097692989,2021-11-27T11:44:19.930773,2021-11-27T11:44:31.909743,2021-10-23T12:25:06.401556,,65970,3851747,3709989,UPDATE
,2021-11-27T11:44:19.930773,2021-11-27T11:44:36.19732,2021-10-23T12:25:06.401556,,65970,3851748,3710037,UPDATE
,2021-11-27T11:59:57.993685,2021-11-27T12:00:29.921765,2021-10-23T13:01:09.42821,,65901,3851782,3710037,UPDATE
81365656106,2021-11-27T12:17:37.884316,2021-11-27T12:17:58.536611,2021-09-23T10:12:32.007068,,3820854,3820859,3709989,UPDATE
,2021-11-27T11:54:08.220672,2021-11-27T11:54:20.281404,2021-10-23T11:55:05.054743,,3851719,3851726,3710037,UPDATE
83097692989,2021-11-27T11:48:46.852063,2021-11-27T11:48:58.821544,2021-10-23T12:04:43.469926,,65955,3851736,3709989,UPDATE
,2021-11-27T12:17:50.119679,2021-11-27T12:18:04.989505,2021-10-23T12:54:47.192475,,65903,3851780,3710037,UPDATE
91056072799,2021-11-27T12:17:50.119679,2021-11-27T12:18:09.606327,2021-10-23T12:54:47.192475,,65903,3851779,3709989,UPDATE
,2021-11-27T11:48:46.852063,2021-11-27T11:49:03.151315,2021-10-23T12:04:43.469926,,65955,3851737,3710037,UPDATE
96130658259,2021-11-27T11:54:08.220672,2021-11-27T11:54:24.609199,2021-10-23T11:55:05.054743,,3851719,3851725,3709989,UPDATE
98474282461,2021-11-27T12:10:54.617396,2021-11-27T12:11:12.298889,2021-09-26T12:32:56.956812,,3824204,3824209,3709989,UPDATE
https://us06web.zoom.us/meeting/register/tZcuc-CspzgpGNwYfEJfxpsTEu_AYmufFunq,2021-11-27T11:42:04.316761,2021-11-27T11:42:20.387198,2021-10-23T18:10:56.642503,,3852000,3852003,3709989,UPDATE
https://us06web.zoom.us/meeting/register/tZcqdO6orzoiH9b_Jg98AOzlDGzMxQzy5Qdg,2021-11-27T11:49:59.159168,2021-11-27T11:50:10.980115,2021-10-23T17:27:39.375087,,3851921,3851924,3709989,UPDATE
http://brahmakumaris-uk.zoom.us/j/95376347137?pwd=Wm90QjNxRWVmVUt6NUN3cm05N2lkQT09,2021-12-27T09:37:16.359243,2021-12-27T09:37:34.808415,2021-11-29T20:40:32.363898,,3917305,3917309,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJIrfuiprzoqE9Y4U2eEXCWGQ13LB-YFIW5K,2021-11-27T11:39:46.164788,2021-11-27T11:40:28.953522,2021-10-23T18:08:03.52475,,3851989,3851992,3709989,UPDATE
,2021-11-27T12:27:20.302466,2021-11-27T12:27:32.350041,2021-10-23T12:54:20.749849,,65917,3851778,3710037,UPDATE
97194008899,2021-11-27T12:27:20.302466,2021-11-27T12:27:36.667401,2021-10-23T12:54:20.749849,,65917,3851777,3709989,UPDATE
,2022-07-18T13:10:37.429916,2022-07-18T13:21:03.945183,2021-12-27T13:59:06.057378,,3934464,3934467,3710037,UPDATE
https://us06web.zoom.us/meeting/register/tZMoce6vrzwtH90lb92-3VX0J7nrE4oPxS7l,2021-11-27T11:36:43.756399,2021-11-27T11:37:00.270331,2021-10-23T17:47:25.011247,,3851957,3851960,3709989,UPDATE
http://brahmakumaris-uk.zoom.us/j/95376347137?pwd=Wm90QjNxRWVmVUt6NUN3cm05N2lkQT09,2021-11-27T11:36:36.081321,2021-11-27T11:37:01.353406,2021-09-11T11:29:05.445238,,3806640,3806643,3709989,UPDATE
https://zoom.us,2021-11-27T11:36:57.229317,2021-11-27T11:37:13.350424,2021-10-23T12:02:30.815768,,3795710,3851735,3709989,UPDATE
91500922780,2021-12-21T13:00:57.450023,2021-12-21T13:01:07.649285,2021-12-21T12:52:49.745379,,3931772,3931844,3709989,UPDATE
,2022-06-16T15:08:17.376348,2022-07-08T12:36:35.703526,2022-06-16T15:04:22.561441,,65082,4101843,3710037,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJcvfuuhpzgtH9KRdRGijY4yTNW8Q2lH0ZSl,2021-11-27T11:58:31.224394,2021-11-27T11:58:43.153401,2021-10-23T17:59:40.58151,,3851985,3851988,3709989,UPDATE
https://zoom.us,2021-11-27T12:30:58.070165,2021-11-27T12:31:15.538314,2021-10-23T11:55:19.736826,,3795723,3851727,3709989,UPDATE
682933307,2022-02-11T17:04:57.335426,2022-02-11T17:08:43.876083,2021-06-28T19:34:27.802249,,52283,3716471,3709989,UPDATE
https://us06web.zoom.us/meeting/register/tZUsde2tpjgoG92D4nYZ8GtsGdysUbmcvDTr,2021-11-27T11:46:12.715568,2021-11-27T11:46:33.763094,2021-09-27T14:57:17.774463,,3825048,3825052,3709989,UPDATE
92603055872,2021-11-27T12:23:30.225873,2021-11-27T12:23:46.621084,2021-10-23T11:38:37.617969,,3851690,3851696,3709989,UPDATE
,2021-11-27T12:01:20.171719,2021-11-27T12:01:32.16038,2021-10-24T17:31:48.86532,,3852279,3852311,3710037,UPDATE
,2021-11-23T11:49:41.610813,2021-11-23T14:20:53.442929,2021-10-24T18:05:43.124451,,3852313,3852317,3710037,UPDATE
https://zoom.us,2021-11-27T12:12:01.894302,2021-11-27T12:12:18.560244,2021-10-23T13:07:16.182391,,3768708,3851793,3709989,UPDATE
91056072799,2021-11-27T11:41:11.699648,2021-11-27T11:41:24.0751,2021-10-23T12:28:57.537212,,65902,3851763,3709989,UPDATE
91375882064,2021-11-27T12:20:06.400433,2021-11-27T12:20:18.724989,2021-10-23T11:48:08.378942,,65875,3851712,3709989,UPDATE
,2021-11-27T11:37:20.814272,2021-11-27T11:37:39.224018,2021-09-19T17:45:14.181736,,3816311,3816331,3710037,DELETE
,2021-11-27T11:41:14.096406,2021-11-27T11:41:26.054719,2021-10-23T11:54:14.07717,,65919,3851723,3710037,UPDATE
83097692989,2021-11-27T11:40:41.080689,2021-11-27T11:40:53.42541,2021-10-23T12:42:01.62629,,65991,3851775,3709989,UPDATE
,2021-11-27T11:40:41.080689,2021-11-27T11:40:57.777267,2021-10-23T12:42:01.62629,,65991,3851776,3710037,UPDATE
,2021-11-27T12:20:06.400433,2021-11-27T12:20:22.948634,2021-10-23T11:48:08.378942,,65875,3851713,3710037,UPDATE
,2021-11-27T11:50:46.540559,2021-11-27T11:50:58.684241,2021-10-23T11:49:50.826292,,65904,3851715,3710037,UPDATE
83097692989,2021-11-27T12:15:55.089438,2021-11-27T12:16:07.539236,2021-10-23T12:07:41.057164,,65871,3851738,3709989,UPDATE
,2021-11-27T12:15:55.089438,2021-11-27T12:16:13.110406,2021-10-23T12:07:41.057164,,65871,3851739,3710037,UPDATE
,2021-11-27T12:23:44.225298,2021-11-27T12:23:56.144004,2021-10-24T17:19:37.04988,,3852294,3852307,3710037,UPDATE
92632303888,2021-11-27T12:23:44.225298,2021-11-27T12:24:00.364333,2021-10-24T17:19:37.04988,,3852294,3852306,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJ0kceuuqj0oHNJJghW1vxOCPKBzEEUAbsok,,2021-12-25T17:43:22.245945,2021-12-25T17:43:14.639024,,3934116,3934120,3709989,INSERT
,2021-11-27T11:41:11.699648,2021-11-27T11:41:28.372397,2021-10-23T12:28:57.537212,,65902,3851764,3710037,UPDATE
,2021-11-27T12:02:33.650376,2021-11-27T12:02:45.592068,2021-10-24T17:04:54.568327,,3852276,3852292,3710037,UPDATE
95854094829,2021-11-27T12:02:33.650376,2021-11-27T12:02:49.765512,2021-10-24T17:04:54.568327,,3852276,3852291,3709989,UPDATE
93990951104,2021-11-27T11:41:14.096406,2021-11-27T11:41:30.224832,2021-10-23T11:54:14.07717,,65919,3851722,3709989,UPDATE
94814836940,2021-11-27T11:41:06.68385,2021-11-27T11:41:32.896401,2021-09-19T16:14:01.564376,,3816268,3816272,3709989,UPDATE
,2022-07-18T13:02:39.303423,2022-07-18T13:20:58.745858,2021-12-27T14:01:31.362543,,3934468,3934471,3710037,UPDATE
,2022-07-18T13:28:06.247904,2022-07-18T13:40:48.567711,2021-12-27T14:43:48.044574,,3934511,3934517,3710037,UPDATE
,2022-07-18T13:20:53.134104,2022-07-18T13:40:39.042346,2021-12-27T21:17:21.306661,,3934642,3934646,3710037,UPDATE
92092010773,2022-01-10T09:03:08.501468,2022-01-10T09:03:19.128427,2021-12-27T18:13:27.60147,,3934593,3934598,3709989,UPDATE
,2022-01-03T23:58:20.86669,2022-01-03T23:58:36.70404,2021-12-27T20:56:39.065829,,3934609,3934621,3710037,UPDATE
97609775774,2022-01-03T23:58:20.86669,2022-01-03T23:58:34.249828,2021-12-27T20:56:39.065829,,3934609,3934620,3709989,UPDATE
,2022-01-10T09:01:52.084698,2022-01-10T09:02:00.76009,2021-12-27T21:13:22.399619,,3934622,3934637,3710037,UPDATE
,2022-08-11T14:01:12.524125,2022-08-11T14:20:22.668562,2021-12-27T14:39:33.716111,,3934496,3934510,3710037,UPDATE
,,2022-06-16T21:36:50.543172,2022-06-16T21:36:46.935879,,4102275,4102278,3710037,INSERT
,2022-01-03T23:42:32.591823,2022-01-03T23:42:45.955475,2021-12-27T21:21:13.050097,,3934638,3934649,3710037,UPDATE
https://zoom.us/u/aeDM2jexVn,2021-11-27T12:27:44.986064,2021-11-27T12:28:05.849012,2021-06-28T19:16:09.323724,,62102,3716336,3709989,UPDATE
live,2021-11-27T12:22:28.342515,2021-11-27T12:22:40.131834,2021-11-06T18:07:15.173497,,3763568,3871233,3710003,UPDATE
gvZDRQC0YKs,2022-01-08T16:08:41.903504,2022-05-21T20:01:49.47205,2022-01-08T15:24:38.895022,,3927657,3947105,3709991,UPDATE
https://zoom.us/u/aeDM2jexVn,2021-11-27T12:27:44.986064,2021-11-27T12:28:05.849012,2021-06-28T19:16:09.323724,,62102,3716337,3709989,UPDATE
https://zoom.us/u/aeDM2jexVn,2021-11-27T12:27:44.986064,2021-11-27T12:28:05.849012,2021-06-28T19:16:09.323724,,62102,3716338,3709989,UPDATE
https://zoom.us,2021-11-27T12:29:56.912026,2021-11-27T12:30:17.98041,2021-10-27T08:09:13.765598,,3677151,3854408,3709989,UPDATE
92237905350,2022-06-20T17:21:16.119948,2022-07-08T12:37:00.374384,2022-02-04T14:37:05.789206,,3981270,3981273,3709989,UPDATE
,2022-08-11T13:52:37.723091,2022-08-11T14:00:16.0813,2021-12-27T21:33:28.813164,,3934700,3934703,3710037,UPDATE
https://us02web.zoom.us/j/,2021-11-27T12:12:24.763689,2021-11-27T12:13:21.663955,2021-06-28T21:59:48.085141,,3550940,3717026,3709989,UPDATE
8140976317,2021-11-27T11:48:22.637915,2021-11-27T11:48:38.736455,2021-06-27T18:53:00.295661,,3711854,3715263,3709989,UPDATE
83097692989,,2022-05-02T10:34:27.771558,2022-05-02T10:34:16.189211,,4057038,4057041,3709989,INSERT
,2022-02-02T20:01:45.413747,2022-02-02T20:20:16.047381,2022-02-02T20:00:56.82113,,66289,3979386,3710037,UPDATE
https://www.facebook.com/BrahmaKumarisLeeds,2021-11-27T12:21:26.359685,2021-11-27T12:21:50.788365,2021-06-28T18:47:25.360688,,3680637,3716208,3709990,DELETE
,2022-02-03T09:43:12.519126,2022-02-03T09:43:24.125163,2022-01-15T19:16:38.615627,,3954919,3954924,3710037,UPDATE
98399022021,2021-11-27T12:07:00.408565,2021-11-27T12:07:12.34093,2021-10-27T09:03:04.077656,,65700,3854496,3709989,UPDATE
,2021-11-27T12:07:00.408565,2021-11-27T12:07:16.69159,2021-10-27T09:03:04.077656,,65700,3854497,3710037,UPDATE
92243662059,2021-12-27T18:06:20.69227,2021-12-27T18:06:42.835439,2021-09-19T16:58:06.820784,,3816283,3816294,3709989,UPDATE
92243662059,2021-12-27T18:06:20.69227,2021-12-27T18:06:42.835439,2021-09-19T16:58:06.820784,,3816283,3816296,3709989,UPDATE
https://www.facebook.com/innerspace.glasgow,2021-11-27T12:07:03.548623,2021-11-27T12:07:19.627408,2021-06-28T19:43:34.359018,,3548591,3716506,3709990,DELETE
https://us02web.zoom.us/j/,2021-11-27T12:12:24.763689,2021-11-27T12:13:21.663955,2021-06-28T21:59:48.085141,,3550940,3717027,3709989,UPDATE
83097692989,2021-11-27T11:49:15.329617,2021-11-27T11:49:27.226908,2021-10-27T08:54:50.987388,,65656,3854482,3709989,UPDATE
https://www.facebook.com/watch/248800691918950/301125386577687,2021-11-27T12:22:26.019434,2021-11-27T12:22:48.065493,2021-06-28T21:12:25.050761,,65592,3716856,3709990,DELETE
,2021-11-27T11:49:15.329617,2021-11-27T11:49:31.542254,2021-10-27T08:54:50.987388,,65656,3854483,3710037,UPDATE
https://zoom.us,2021-11-27T11:36:45.203422,2021-11-27T11:37:01.864924,2021-10-27T09:01:17.784274,,65226,3854490,3709989,UPDATE
https://us02web.zoom.us/j/,2021-11-27T12:12:24.763689,2021-11-27T12:13:21.663955,2021-06-28T21:59:48.085141,,3550940,3717028,3709989,UPDATE
